topic,regression_label_binary,regression_label,standard,structure,concept,conclusion_standard,conclusion_structure,conclusion_concept,summary_standard,summary_structure,summary_concept,sentence_1_len,sentence_2_len,combined_len,bin
Death penalty,0,0.375,0.15,0.15,0.4,0.208,0.213,0.292,0.214,0.214,0.357,118,31,149,100-200
Death penalty,0,0.4285714285714286,0.231,0.179,0.385,0.204,0.228,0.122,0.231,0.179,0.385,63,31,94,<100
Death penalty,1,0.6428571428571428,0.25,0.194,0.417,0.333,0.267,0.481,0.273,0.212,0.455,101,31,132,100-200
Death penalty,1,0.6964285714285714,0.213,0.128,0.468,0.054,0.07,0.054,0.143,0.111,0.238,145,31,176,100-200
Death penalty,1,0.625,0.205,0.137,0.41,0.776,0.531,1.51,0.205,0.137,0.41,98,31,129,100-200
Gun control,0,0.4107142857142857,0.061,0.061,0.03,0.226,0.268,0.34,0.057,0.057,0.114,201,59,260,250-300
Gun control,0,0.4821428571428571,0.154,0.145,0.282,1.0,0.667,2.0,0.257,0.171,0.543,145,111,256,250-300
Gun control,1,0.5535714285714286,0.222,0.173,0.37,0.115,0.147,0.077,0.108,0.108,0.216,143,86,229,200-250
Gun control,0,0.3928571428571428,0.217,0.217,0.391,0.138,0.157,0.138,0.333,0.25,0.583,87,93,180,100-200
Gun control,0,0.4821428571428571,0.092,0.1,0.161,0.196,0.151,0.431,0.115,0.09,0.192,370,69,439,400-500
Gun control,1,0.5178571428571429,0.244,0.244,0.244,0.276,0.249,0.345,0.182,0.182,0.182,114,89,203,200-250
Gun control,0,0.4285714285714286,0.154,0.154,0.269,0.113,0.15,0.226,0.17,0.099,0.213,81,109,190,100-200
Gun control,0,0.4642857142857143,0.212,0.182,0.273,0.179,0.158,0.239,0.25,0.2,0.35,177,110,287,250-300
Gun control,1,0.5535714285714286,0.171,0.21,0.286,0.125,0.154,0.125,0.27,0.27,0.27,155,85,240,200-250
Gun control,0,0.4821428571428571,0.15,0.158,0.225,0.143,0.168,0.143,0.233,0.189,0.433,175,111,286,250-300
Gun control,0,0.3214285714285714,0.161,0.1,0.299,0.349,0.327,0.476,0.14,0.186,0.14,334,110,444,400-500
Gun control,0,0.375,0.197,0.186,0.328,0.105,0.087,0.105,0.19,0.159,0.381,159,85,244,200-250
Gun control,1,0.5357142857142857,0.152,0.135,0.203,0.161,0.203,0.161,0.154,0.115,0.154,173,93,266,250-300
Gun control,0,0.5,0.169,0.137,0.289,0.122,0.186,0.122,0.163,0.177,0.286,263,85,348,300-400
Gun control,1,0.5178571428571429,0.238,0.238,0.238,0.085,0.119,0.085,0.205,0.205,0.256,114,63,177,100-200
Gun control,1,0.5535714285714286,0.226,0.129,0.419,0.367,0.287,0.7,0.133,0.1,0.1,338,146,484,400-500
Gun control,0,0.2142857142857143,0.062,0.062,0.062,0.182,0.159,0.273,0.061,0.061,0.061,48,63,111,100-200
Gun control,0,0.4464285714285714,0.071,0.071,0.036,0.2,0.279,0.267,0.087,0.087,0.087,65,146,211,200-250
Gun control,0,0.3928571428571428,0.09,0.09,0.149,0.154,0.181,0.154,0.185,0.16,0.259,246,78,324,300-400
Gun control,0,0.2857142857142857,0.085,0.085,0.17,0.138,0.183,0.138,0.121,0.02,0.242,219,28,247,200-250
Gun control,1,0.5535714285714286,0.161,0.13,0.253,0.277,0.239,0.369,0.171,0.133,0.343,288,111,399,300-400
Gun control,0,0.5,0.143,0.095,0.31,0.125,0.184,0.125,0.143,0.131,0.357,190,78,268,250-300
Gun control,0,0.4642857142857143,0.071,0.071,0.071,0.196,0.157,0.353,0.121,0.121,0.061,84,41,125,100-200
Gun control,0,0.3571428571428571,0.082,0.034,0.165,0.212,0.216,0.424,0.192,0.141,0.346,350,41,391,300-400
Gun control,0,0.2857142857142857,0.237,0.175,0.342,0.441,0.386,0.644,0.172,0.103,0.241,188,81,269,250-300
Gun control,1,0.75,0.194,0.151,0.452,0.167,0.174,0.375,0.233,0.171,0.512,189,46,235,200-250
Gun control,0,0.4821428571428571,0.075,0.075,0.075,0.174,0.206,0.174,0.04,0.04,0.04,96,45,141,100-200
Gun control,0,0.5,0.275,0.183,0.431,0.122,0.12,0.122,0.208,0.194,0.417,95,91,186,100-200
Gun control,1,0.5714285714285714,0.149,0.1,0.269,0.2,0.191,0.3,0.195,0.163,0.293,125,86,211,200-250
Gun control,1,0.5714285714285714,0.171,0.138,0.268,0.095,0.132,0.095,0.13,0.13,0.13,235,69,304,300-400
Gun control,1,0.5357142857142857,0.133,0.116,0.187,0.196,0.177,0.235,0.169,0.113,0.237,204,63,267,250-300
Gun control,0,0.4285714285714286,0.225,0.15,0.375,0.247,0.252,0.384,0.16,0.2,0.16,208,71,279,250-300
Gun control,0,0.4464285714285714,0.125,0.167,0.125,0.148,0.224,0.296,0.136,0.136,0.136,44,109,153,100-200
Gun control,0,0.375,0.143,0.143,0.143,0.047,0.092,0.047,0.2,0.133,0.2,80,69,149,100-200
Gun control,0,0.3214285714285714,0.031,0.031,0.031,0.14,0.212,0.186,0.0,0.08,0.08,215,28,243,200-250
Gun control,0,0.375,0.282,0.197,0.479,0.116,0.18,0.145,0.259,0.173,0.407,118,133,251,250-300
Gun control,1,0.5535714285714286,0.364,0.206,0.655,0.218,0.211,0.364,0.261,0.159,0.522,127,91,218,200-250
Gun control,1,0.6607142857142857,0.31,0.149,0.586,0.196,0.163,0.353,0.258,0.172,0.516,166,78,244,200-250
Gun control,1,0.5892857142857143,0.4,0.306,0.706,0.123,0.204,0.123,0.712,0.554,1.22,228,109,337,300-400
Gun control,1,0.5178571428571429,0.242,0.182,0.485,0.089,0.182,0.089,0.526,0.316,1.158,82,37,119,100-200
Gun control,1,0.6964285714285714,0.241,0.19,0.544,0.282,0.27,0.366,0.373,0.26,0.712,177,165,342,300-400
Gun control,1,0.5178571428571429,0.278,0.176,0.5,0.122,0.139,0.082,0.111,0.111,0.167,157,91,248,200-250
Gun control,1,0.6607142857142857,0.312,0.234,0.468,0.148,0.169,0.111,0.364,0.348,0.545,201,109,310,300-400
Gun control,0,0.3571428571428571,0.204,0.161,0.462,0.179,0.164,0.239,0.36,0.253,0.68,247,71,318,300-400
Gun control,0,0.5,0.341,0.195,0.61,0.13,0.206,0.13,0.154,0.103,0.154,157,128,285,250-300
Gun control,1,0.6071428571428571,0.08,0.08,0.0,0.098,0.069,0.293,0.0,0.0,0.0,68,64,132,100-200
Gun control,1,0.6785714285714286,0.452,0.323,0.903,0.159,0.191,0.254,0.537,0.374,1.024,133,91,224,200-250
Gun control,1,0.6071428571428571,0.647,0.451,1.235,0.208,0.165,0.375,0.483,0.345,0.897,79,46,125,100-200
Gun control,1,0.5714285714285714,0.33,0.217,0.689,1.0,0.708,1.875,0.316,0.246,0.596,243,109,352,300-400
Gun control,0,0.4821428571428571,0.222,0.148,0.667,0.082,0.109,0.082,0.143,0.143,0.143,33,28,61,<100
Gun control,1,0.625,0.367,0.245,0.735,0.125,0.172,0.125,0.375,0.264,0.792,153,78,231,200-250
Gun control,0,0.4464285714285714,0.333,0.23,0.556,0.222,0.257,0.381,0.294,0.245,0.412,164,165,329,300-400
Gun control,1,0.8392857142857143,0.429,0.333,0.714,0.406,0.35,0.719,0.475,0.384,0.746,201,78,279,250-300
Gun control,0,0.4464285714285714,0.225,0.133,0.525,0.125,0.184,0.125,0.304,0.246,0.739,265,78,343,300-400
Gun control,1,0.625,0.355,0.301,0.742,1.0,0.667,2.0,0.333,0.206,0.714,96,86,182,100-200
Gun control,0,0.4821428571428571,0.304,0.174,0.609,0.149,0.169,0.239,0.176,0.196,0.294,60,71,131,100-200
Gun control,0,0.5,0.4,0.286,0.743,0.369,0.294,0.554,0.333,0.278,0.5,90,46,136,100-200
Gun control,1,0.5535714285714286,0.4,0.293,0.72,1.0,0.708,1.875,0.182,0.141,0.303,127,64,191,100-200
Gun control,0,0.4107142857142857,0.357,0.214,0.786,1.0,0.667,2.0,0.091,0.091,0.091,90,28,118,100-200
Gun control,0,0.4285714285714286,0.4,0.286,0.743,0.277,0.292,0.523,0.5,0.357,0.929,47,89,136,100-200
Gun control,1,0.7678571428571428,0.286,0.182,0.597,0.25,0.236,0.464,0.462,0.318,0.892,228,78,306,300-400
Gun control,0,0.4464285714285714,0.232,0.164,0.377,0.328,0.262,0.687,0.174,0.145,0.304,211,71,282,250-300
Gun control,1,0.75,0.257,0.205,0.515,0.207,0.224,0.379,0.492,0.361,0.885,280,109,389,300-400
Gun control,1,0.6607142857142857,0.406,0.309,0.754,0.167,0.176,0.167,0.473,0.352,0.873,96,109,205,200-250
Gun control,0,0.4464285714285714,0.3,0.211,0.567,1.0,0.708,1.875,0.302,0.214,0.415,132,109,241,200-250
Gun control,1,0.6607142857142857,0.257,0.181,0.543,0.281,0.286,0.421,0.383,0.269,0.723,186,91,277,250-300
Gun control,1,0.7321428571428572,0.311,0.222,0.578,0.222,0.25,0.222,0.378,0.27,0.703,135,37,172,100-200
Gun control,1,0.7321428571428572,0.449,0.34,0.776,0.149,0.182,0.239,0.286,0.286,0.476,119,64,183,100-200
Gun control,1,0.5892857142857143,0.528,0.377,0.981,0.172,0.177,0.345,0.5,0.348,1.045,127,81,208,200-250
Gun control,1,0.5892857142857143,0.4,0.3,0.7,0.185,0.159,0.308,0.34,0.255,0.596,66,89,155,100-200
Gun control,1,0.5178571428571429,0.277,0.18,0.482,0.271,0.236,0.305,0.203,0.169,0.407,417,165,582,>500
Gun control,0,0.5,0.412,0.255,0.882,0.258,0.235,0.387,0.345,0.276,0.621,68,46,114,100-200
Gun control,1,0.5714285714285714,0.261,0.188,0.391,0.125,0.175,0.125,0.348,0.232,0.696,93,64,157,100-200
Gun control,1,0.6607142857142857,0.34,0.255,0.596,0.103,0.062,0.103,0.5,0.375,0.875,138,59,197,100-200
Gun control,1,0.7678571428571428,0.5,0.348,0.955,1.0,0.689,1.933,0.524,0.365,1.0,111,59,170,100-200
Death penalty,0,0.2857142857142857,0.09,0.09,0.067,0.146,0.179,0.146,0.15,0.1,0.15,88,392,480,400-500
Death penalty,1,0.5357142857142857,0.207,0.176,0.345,0.044,0.115,0.044,0.143,0.131,0.321,145,193,338,300-400
Death penalty,0,0.4285714285714286,0.159,0.138,0.222,0.145,0.178,0.182,0.167,0.13,0.278,152,100,252,250-300
Death penalty,0,0.4642857142857143,0.259,0.247,0.444,0.296,0.297,0.444,0.114,0.076,0.229,143,89,232,200-250
Death penalty,0,0.3392857142857143,0.164,0.164,0.197,0.053,0.101,0.053,0.054,0.162,0.162,108,170,278,250-300
Death penalty,0,0.4107142857142857,0.116,0.116,0.174,0.059,0.059,0.059,0.125,0.167,0.125,90,237,327,300-400
Death penalty,0,0.3214285714285714,0.085,0.128,0.085,0.157,0.169,0.235,0.095,0.095,0.095,142,101,243,200-250
Death penalty,0,0.4642857142857143,0.103,0.091,0.154,0.054,0.07,0.054,0.213,0.184,0.255,156,397,553,>500
Death penalty,0,0.4464285714285714,0.197,0.197,0.23,0.333,0.238,0.714,0.138,0.161,0.345,112,177,289,250-300
Death penalty,0,0.4285714285714286,0.182,0.167,0.295,0.158,0.123,0.263,0.189,0.126,0.302,106,369,475,400-500
Death penalty,1,0.5535714285714286,0.118,0.118,0.118,0.143,0.171,0.143,0.261,0.232,0.304,74,153,227,200-250
Death penalty,1,0.5714285714285714,0.159,0.169,0.254,0.222,0.234,0.254,0.133,0.104,0.267,85,172,257,250-300
Death penalty,0,0.3928571428571428,0.136,0.147,0.237,0.305,0.29,0.441,0.059,0.059,0.059,108,135,243,200-250
Death penalty,0,0.4464285714285714,0.125,0.101,0.232,0.136,0.165,0.091,0.203,0.181,0.339,356,133,489,400-500
Death penalty,1,0.5535714285714286,0.111,0.111,0.074,0.133,0.175,0.267,0.14,0.14,0.14,151,97,248,200-250
Death penalty,0,0.375,0.15,0.085,0.346,0.157,0.181,0.157,0.164,0.077,0.197,105,459,564,>500
Death penalty,1,0.6071428571428571,0.095,0.095,0.143,0.211,0.248,0.14,0.069,0.069,0.069,76,107,183,100-200
Death penalty,1,0.5178571428571429,0.145,0.135,0.203,0.12,0.138,0.12,0.24,0.173,0.28,330,283,613,>500
Death penalty,0,0.3035714285714285,0.122,0.073,0.122,0.174,0.184,0.261,0.109,0.109,0.109,89,204,293,250-300
Death penalty,0,0.4107142857142857,0.184,0.184,0.184,0.194,0.226,0.355,0.246,0.152,0.316,161,181,342,300-400
Death penalty,1,0.6428571428571428,0.208,0.152,0.377,0.13,0.167,0.217,0.19,0.116,0.317,273,380,653,>500
Death penalty,1,0.5357142857142857,0.098,0.081,0.146,0.111,0.155,0.111,0.261,0.232,0.348,138,440,578,>500
Death penalty,0,0.375,0.261,0.222,0.406,0.087,0.11,0.087,0.192,0.167,0.269,135,108,243,200-250
Death penalty,0,0.4285714285714286,0.149,0.113,0.191,0.14,0.156,0.14,0.138,0.138,0.138,186,151,337,300-400
Death penalty,0,0.4642857142857143,0.202,0.135,0.364,0.089,0.125,0.089,0.218,0.17,0.364,338,148,486,400-500
Death penalty,0,0.375,0.133,0.133,0.133,0.205,0.182,0.308,0.121,0.182,0.121,81,91,172,100-200
Death penalty,0,0.3214285714285714,0.128,0.128,0.103,0.196,0.227,0.157,0.082,0.082,0.082,128,136,264,250-300
Death penalty,1,0.5714285714285714,0.255,0.199,0.468,0.25,0.281,0.25,0.087,0.087,0.217,231,127,358,300-400
Death penalty,0,0.4642857142857143,0.216,0.18,0.324,0.189,0.18,0.264,0.189,0.164,0.264,101,128,229,200-250
Death penalty,0,0.4107142857142857,0.141,0.122,0.197,0.163,0.195,0.163,0.186,0.155,0.279,175,82,257,250-300
Death penalty,0,0.5,0.13,0.101,0.217,0.255,0.246,0.34,0.118,0.092,0.196,85,97,182,100-200
Death penalty,1,0.5178571428571429,0.087,0.11,0.139,0.196,0.208,0.157,0.179,0.179,0.143,132,370,502,>500
Death penalty,0,0.4285714285714286,0.178,0.156,0.244,0.131,0.194,0.164,0.138,0.115,0.172,134,246,380,300-400
Death penalty,0,0.4107142857142857,0.265,0.201,0.506,0.074,0.133,0.148,0.323,0.258,0.484,154,138,292,250-300
Death penalty,1,0.5892857142857143,0.174,0.13,0.261,0.239,0.275,0.299,0.143,0.143,0.238,93,68,161,100-200
Death penalty,0,0.3035714285714285,0.146,0.132,0.25,0.145,0.183,0.255,0.216,0.09,0.432,161,307,468,400-500
Death penalty,1,0.5892857142857143,0.136,0.136,0.136,0.158,0.186,0.158,0.071,0.214,0.214,128,81,209,200-250
Death penalty,0,0.4107142857142857,0.2,0.183,0.45,0.256,0.246,0.359,0.35,0.25,0.65,84,64,148,100-200
Death penalty,1,0.5714285714285714,0.205,0.152,0.341,0.054,0.07,0.054,0.232,0.145,0.377,369,135,504,>500
Death penalty,0,0.4642857142857143,0.177,0.143,0.253,0.16,0.169,0.08,0.0,0.0,0.0,108,226,334,300-400
Death penalty,0,0.3214285714285714,0.2,0.21,0.314,0.204,0.214,0.286,0.182,0.182,0.121,202,111,313,300-400
Death penalty,0,0.3035714285714285,0.188,0.146,0.312,0.241,0.234,0.31,0.19,0.127,0.381,46,85,131,100-200
Death penalty,1,0.5357142857142857,0.182,0.173,0.338,0.125,0.16,0.125,0.227,0.197,0.273,176,162,338,300-400
Death penalty,1,0.5535714285714286,0.154,0.103,0.231,0.05,0.06,0.05,0.19,0.143,0.19,218,273,491,400-500
Death penalty,0,0.4821428571428571,0.11,0.11,0.082,0.172,0.168,0.138,0.071,0.071,0.107,85,214,299,250-300
Death penalty,0,0.4821428571428571,0.286,0.238,0.429,0.241,0.268,0.345,0.286,0.222,0.476,46,68,114,100-200
Death penalty,0,0.2857142857142857,0.207,0.161,0.345,0.105,0.118,0.053,0.176,0.176,0.176,169,112,281,250-300
Death penalty,1,0.5535714285714286,0.115,0.077,0.138,0.361,0.305,0.557,0.169,0.136,0.237,111,318,429,400-500
Death penalty,0,0.4642857142857143,0.215,0.123,0.462,0.133,0.133,0.133,0.235,0.196,0.353,164,103,267,250-300
Death penalty,0,0.4464285714285714,0.154,0.154,0.154,0.25,0.221,0.429,0.2,0.133,0.2,91,74,165,100-200
Death penalty,0,0.4285714285714286,0.029,0.059,0.059,0.222,0.208,0.311,0.118,0.118,0.118,216,87,303,300-400
Death penalty,0,0.4464285714285714,0.182,0.182,0.182,0.067,0.073,0.067,0.214,0.214,0.214,102,101,203,200-250
Death penalty,0,0.4107142857142857,0.08,0.093,0.2,0.218,0.211,0.291,0.111,0.074,0.222,73,162,235,200-250
Death penalty,0,0.3392857142857143,0.049,0.049,0.146,0.281,0.323,0.491,0.095,0.095,0.095,123,36,159,100-200
Death penalty,1,0.6071428571428571,0.143,0.131,0.161,0.154,0.133,0.308,0.125,0.125,0.125,375,307,682,>500
Death penalty,0,0.3928571428571428,0.165,0.157,0.259,0.167,0.159,0.083,0.19,0.095,0.095,148,165,313,300-400
Death penalty,0,0.3571428571428571,0.123,0.072,0.185,0.185,0.215,0.215,0.133,0.059,0.178,77,192,269,250-300
Death penalty,0,0.3571428571428571,0.147,0.147,0.118,0.118,0.099,0.059,0.158,0.158,0.158,203,103,306,300-400
Death penalty,1,0.5892857142857143,0.078,0.039,0.078,0.095,0.122,0.095,0.077,0.077,0.077,127,115,242,200-250
Death penalty,0,0.4464285714285714,0.109,0.091,0.164,0.143,0.199,0.179,0.093,0.14,0.093,138,269,407,400-500
Death penalty,0,0.4464285714285714,0.123,0.133,0.215,0.115,0.088,0.077,0.286,0.248,0.4,97,165,262,250-300
Death penalty,1,0.5892857142857143,0.173,0.147,0.346,0.178,0.162,0.178,0.102,0.079,0.169,175,331,506,>500
Death penalty,0,0.3035714285714285,0.222,0.173,0.346,0.051,0.051,0.051,0.242,0.172,0.424,69,266,335,300-400
Death penalty,0,0.3928571428571428,0.169,0.122,0.225,0.083,0.148,0.083,0.085,0.128,0.128,142,121,263,250-300
Death penalty,0,0.4285714285714286,0.129,0.097,0.097,0.158,0.176,0.158,0.103,0.103,0.103,224,111,335,300-400
Death penalty,0,0.4464285714285714,0.213,0.169,0.293,0.286,0.279,0.393,0.185,0.123,0.259,224,166,390,300-400
Death penalty,1,0.5714285714285714,0.156,0.163,0.178,0.196,0.219,0.196,0.312,0.271,0.5,211,162,373,300-400
Death penalty,0,0.2321428571428571,0.057,0.057,0.057,0.214,0.206,0.286,0.067,0.067,0.067,42,52,94,<100
Death penalty,0,0.4821428571428571,0.194,0.161,0.226,0.087,0.185,0.174,0.19,0.159,0.286,117,167,284,250-300
Death penalty,0,0.5,0.154,0.205,0.205,0.238,0.206,0.333,0.162,0.162,0.162,99,65,164,100-200
Death penalty,0,0.3928571428571428,0.125,0.139,0.25,0.197,0.23,0.23,0.205,0.205,0.205,69,162,231,200-250
Death penalty,1,0.7321428571428572,0.2,0.144,0.2,0.158,0.167,0.263,0.267,0.256,0.467,121,128,249,200-250
Death penalty,0,0.4642857142857143,0.15,0.15,0.225,0.25,0.278,0.25,0.258,0.215,0.387,173,307,480,400-500
Death penalty,0,0.3571428571428571,0.088,0.088,0.118,0.208,0.188,0.292,0.158,0.158,0.158,226,67,293,250-300
Death penalty,0,0.3035714285714285,0.129,0.093,0.172,0.128,0.155,0.128,0.238,0.206,0.333,131,200,331,300-400
Death penalty,0,0.3571428571428571,0.145,0.109,0.182,0.13,0.127,0.217,0.167,0.222,0.167,108,142,250,200-250
Death penalty,0,0.4107142857142857,0.136,0.113,0.203,0.057,0.088,0.114,0.154,0.179,0.308,250,103,353,300-400
Death penalty,0,0.3571428571428571,0.093,0.093,0.116,0.23,0.221,0.262,0.25,0.25,0.25,91,305,396,300-400
Death penalty,0,0.2678571428571428,0.169,0.088,0.217,0.235,0.214,0.471,0.062,0.062,0.062,128,210,338,300-400
Death penalty,0,0.3214285714285714,0.141,0.131,0.282,0.215,0.238,0.246,0.19,0.169,0.254,104,124,228,200-250
Death penalty,0,0.5,0.081,0.081,0.108,0.241,0.288,0.345,0.136,0.136,0.136,226,107,333,300-400
Death penalty,0,0.4107142857142857,0.133,0.116,0.187,0.241,0.249,0.31,0.098,0.098,0.098,183,107,290,250-300
Death penalty,0,0.3214285714285714,0.165,0.131,0.165,0.051,0.083,0.051,0.127,0.074,0.19,206,214,420,400-500
Death penalty,1,0.5357142857142857,0.17,0.157,0.208,0.146,0.222,0.098,0.082,0.082,0.082,254,211,465,400-500
Death penalty,1,0.6071428571428571,0.224,0.15,0.245,0.254,0.285,0.282,0.136,0.136,0.136,172,266,438,400-500
Death penalty,0,0.5,0.187,0.151,0.293,0.067,0.073,0.067,0.167,0.111,0.233,199,97,296,250-300
Death penalty,0,0.375,0.179,0.173,0.304,0.205,0.211,0.205,0.053,0.105,0.105,306,143,449,400-500
Death penalty,0,0.3571428571428571,0.063,0.125,0.125,0.186,0.194,0.14,0.182,0.182,0.182,101,180,281,250-300
Death penalty,1,0.5357142857142857,0.257,0.165,0.416,0.211,0.255,0.211,0.174,0.101,0.261,121,302,423,400-500
Death penalty,0,0.3214285714285714,0.133,0.102,0.133,0.216,0.243,0.108,0.074,0.074,0.074,115,240,355,300-400
Death penalty,1,0.6607142857142857,0.247,0.198,0.395,0.286,0.271,0.367,0.326,0.31,0.558,181,189,370,300-400
Death penalty,1,0.5357142857142857,0.197,0.15,0.254,1.0,0.714,1.857,0.364,0.303,0.636,228,121,349,300-400
Death penalty,0,0.4821428571428571,0.225,0.192,0.45,0.122,0.16,0.163,0.067,0.133,0.067,204,120,324,300-400
Death penalty,1,0.5357142857142857,0.114,0.114,0.114,0.353,0.3,0.431,0.138,0.138,0.207,107,44,151,100-200
Death penalty,1,0.5178571428571429,0.2,0.217,0.35,1.0,0.714,1.857,0.167,0.167,0.222,97,111,208,200-250
Death penalty,0,0.3392857142857143,0.032,0.032,0.032,0.208,0.161,0.25,0.065,0.065,0.065,191,35,226,200-250
Death penalty,1,0.5535714285714286,0.145,0.106,0.319,0.111,0.131,0.111,0.174,0.101,0.348,70,238,308,300-400
Death penalty,1,0.5714285714285714,0.204,0.156,0.286,0.16,0.156,0.28,0.136,0.106,0.227,254,126,380,300-400
Death penalty,0,0.5,0.164,0.131,0.164,0.108,0.128,0.108,0.2,0.2,0.08,174,125,299,250-300
Death penalty,0,0.3928571428571428,0.232,0.145,0.377,0.279,0.262,0.372,0.148,0.136,0.333,109,229,338,300-400
Death penalty,0,0.3928571428571428,0.083,0.167,0.111,0.262,0.273,0.459,0.167,0.083,0.083,106,182,288,250-300
Death penalty,1,0.6785714285714286,0.123,0.103,0.262,0.095,0.126,0.048,0.263,0.193,0.474,60,245,305,300-400
Death penalty,0,0.4821428571428571,0.105,0.105,0.175,0.133,0.226,0.133,0.125,0.125,0.125,220,84,304,300-400
Death penalty,0,0.4285714285714286,0.154,0.139,0.242,0.061,0.078,0.061,0.211,0.187,0.281,118,312,430,400-500
Death penalty,0,0.4464285714285714,0.123,0.154,0.123,0.114,0.143,0.114,0.176,0.176,0.176,116,163,279,250-300
Death penalty,0,0.2678571428571428,0.089,0.089,0.089,0.146,0.116,0.146,0.061,0.121,0.121,40,142,182,100-200
Death penalty,0,0.4464285714285714,0.151,0.138,0.189,0.244,0.328,0.39,0.13,0.101,0.217,254,235,489,400-500
Death penalty,0,0.3214285714285714,0.143,0.143,0.143,0.2,0.19,0.28,0.154,0.154,0.154,220,71,291,250-300
Death penalty,0,0.4464285714285714,0.132,0.117,0.264,0.146,0.188,0.098,0.188,0.177,0.375,227,113,340,300-400
Death penalty,0,0.3392857142857143,0.07,0.07,0.14,0.269,0.303,0.385,0.16,0.107,0.24,198,61,259,250-300
Death penalty,1,0.5535714285714286,0.069,0.069,0.069,0.296,0.333,0.407,0.069,0.069,0.069,56,43,99,<100
Death penalty,1,0.5357142857142857,0.308,0.239,0.513,0.163,0.226,0.163,0.27,0.198,0.486,99,70,169,100-200
Death penalty,0,0.4107142857142857,0.133,0.089,0.133,0.157,0.219,0.157,0.056,0.056,0.222,41,184,225,200-250
Death penalty,0,0.25,0.169,0.181,0.237,0.17,0.18,0.128,0.167,0.111,0.111,78,126,204,200-250
Death penalty,0,0.3392857142857143,0.151,0.151,0.151,0.057,0.057,0.057,0.083,0.125,0.125,53,186,239,200-250
Death penalty,0,0.2857142857142857,0.055,0.11,0.082,0.051,0.077,0.077,0.098,0.098,0.098,71,259,330,300-400
Death penalty,0,0.4285714285714286,0.184,0.15,0.265,0.05,0.101,0.05,0.161,0.161,0.194,206,214,420,400-500
Death penalty,0,0.4642857142857143,0.203,0.181,0.339,0.098,0.121,0.098,0.093,0.093,0.093,126,107,233,200-250
Death penalty,0,0.2857142857142857,0.125,0.187,0.187,0.038,0.098,0.038,0.129,0.129,0.129,89,67,156,100-200
Death penalty,0,0.3571428571428571,0.146,0.146,0.146,0.157,0.218,0.196,0.176,0.176,0.176,70,113,183,100-200
Death penalty,0,0.2857142857142857,0.09,0.04,0.15,0.151,0.192,0.264,0.097,0.065,0.193,171,59,230,200-250
Death penalty,1,0.6428571428571428,0.2,0.153,0.3,0.13,0.15,0.13,0.23,0.208,0.295,231,154,385,300-400
Death penalty,1,0.5714285714285714,0.182,0.139,0.208,0.061,0.074,0.061,0.095,0.095,0.095,145,102,247,200-250
Death penalty,0,0.4285714285714286,0.304,0.181,0.478,0.121,0.201,0.182,0.136,0.136,0.136,193,202,395,300-400
Death penalty,0,0.4464285714285714,0.08,0.089,0.187,0.167,0.111,0.333,0.205,0.171,0.359,244,30,274,250-300
Death penalty,0,0.5,0.182,0.162,0.273,0.178,0.191,0.133,0.085,0.057,0.17,142,113,255,250-300
Death penalty,0,0.4642857142857143,0.124,0.124,0.202,0.14,0.21,0.186,0.176,0.127,0.265,245,213,458,400-500
Death penalty,0,0.3392857142857143,0.086,0.086,0.114,0.171,0.201,0.286,0.085,0.085,0.085,217,81,298,250-300
Death penalty,0,0.375,0.143,0.095,0.143,0.163,0.184,0.122,0.054,0.0,0.0,80,87,167,100-200
Death penalty,1,0.6071428571428571,0.291,0.206,0.4,0.071,0.082,0.071,0.273,0.242,0.364,122,112,234,200-250
Death penalty,0,0.4464285714285714,0.289,0.211,0.5,0.154,0.181,0.308,0.286,0.202,0.393,162,172,334,300-400
Death penalty,1,0.5714285714285714,0.2,0.213,0.36,0.308,0.311,0.385,0.267,0.111,0.533,84,155,239,200-250
Death penalty,0,0.4464285714285714,0.204,0.177,0.286,0.222,0.247,0.222,0.217,0.188,0.304,86,113,199,100-200
