topic,sentence_1,sentence_2,regression_label_binary,regression_label
Death penalty,"DNA evidence and judicial appeals have shown many people are mistakenly convicted . ""","The state clearly has no absolute right to put its subjects to death although , of course , almost all countries do so in some form or other ( but not necessarily by some conventional form of capital punishment ) .",0,0.4821428571428571
Death penalty,And why do poor people get the death penalty ?,Others have been executed despite serious doubts about their guilt .,0,0.4821428571428571
Death penalty,Only the taking of the murderer 's life restores the balance and allows society to show convincingly that murder is an intolerable crime which will be punished in kind .,Women who kill and who are killed are judged by different standards than are men who are murderers and victims .,0,0.2857142857142857
Death penalty,"The brutalization effect suggests that when violence is condoned via the death penalty , more violence occurs .","As a former law enforcement officer , former prosecutor , criminal lawyer , and continuing real-world "" student "" of criminology , I 've seen up close the evidence suggesting that the United States should not be having this conversation anymore , because it may be time to put an end to capital punishment completely .",1,0.5535714285714286
Death penalty,"Capital Punishment is not excessive , unnecessary punishment , for those who knowingly and intentionally commits murder in premeditation , to take lives of others .","Several years later , another man confessed to that murder and to the murders of several other people .",0,0.4642857142857143
Death penalty,He should be given another chance to improve himself and make himself fit for the society .,We have looked at the pain caused by execution but what of the suffering ?,0,0.4464285714285714
Death penalty,"And science can not solve all problems of evidence — especially when trial witnesses lie to protect themselves , or make a deal with prosecutors for a reduced sentence in exchange for testimony against someone else .",The most fundamental principle of justice is that the punishment should fit the crime .,0,0.4285714285714286
Death penalty,"In the same , executing someone is not murder , it is punishment by society for a deserving criminal .","The death penalty involves medical doctors , who are sworn to preserve life , in the act of killing .",0,0.4464285714285714
Death penalty,"In practice , the death penalty does not single out the worst offenders .","Most capital crimes are committed during moments of great emotional stress or under the influence of drugs or alcohol , when logical thinking has been suspended .",0,0.4107142857142857
Death penalty,"John Wayne Gacy , who was not afraid of death , was executed via lethal injection — the most efficient , risk-free method .",Death penalty is a form of revenge .,0,0.3392857142857143
Death penalty,""" Dignity Denied : The Experience of Murder Victims ' Family Members Who Oppose the Death Penalty : "" A report released by Murder Victims ' Families for Reconciliation provides an account of the experiences of murder victims ' family members who oppose capital punishment and steps that can be taken to protect these individuals from discrimination based on this opposition .","This is the one place , the one remnant of racism in our country is in the court system , enforcing the drug laws and enforcing the death penalty ... If you 're rich , you usually do n't meet the death penalty ... I do n't think it 's very good sign for civilization to still be invoking the death penalty .",1,0.6071428571428571
