,sentence_1,sentence_2
1904,"bob greene: right to life was taken away, but we will not accomplish anything if we kill someone else","timothy stanley: if someone keeps killing, we need to stop him from taking lives"
1905,aaron carroll: you say all people who commit gruesome murders are psychopaths,"aaron carroll: no one said we are perfect, but people who commit horrible crimes shouldn't be"
1906,bob greene: deterrent to death penalty is a detergent. he says you can disagree with,bob greene: i don't disagree with the theory of the death penalty.
1907,"aaron carroll: death penalty is an act of justice, yes justice. he says it can",a crime which should result in the death penalty.
1908,aaron carroll: there is no accurate way to measure if the death penalty is deterring crime,"bob greene: i am pro-death penalty, even though studies show it does nothing to de"
1909,there would be executions for murderers and jail time for others.,"what if there were people killing other people, escaping from jail etc."
1910,i'm not really in favor of killing innocent people either.,many countries that ban the death penalty allow abortion as if killing a killer is worse than killing an innocent life
1911,liberals want the death penalty banned so they make it as expensive as possible.,sally kohn: death penalty is so costly.
1912,many people contend - and prove. that it's more costly to execute a man or to keep,"a person is more expensive to kill, then letting him stay for life long imprisonment. helen"
1913,aaron carroll: i don't share their beliefs as to why the penalty should be stopped,bob greene: i agree that the death penalty is too arbitrarily applied.
1914,sally kohn: death penalty gives the ability to off killers and murderers. she says,"if a criminal asks for the death penalty, give them psychiatric evaluation. give criminal"
1915,aaron carroll: i'm not saying we should apply the death penalty in all instances of murder,bob greene: i agree that the death penalty is too arbitrarily applied.
