topic,regression_label_binary,regression_label,standard,structure,concept,conclusion_standard,conclusion_structure,conclusion_concept,summary_standard,summary_structure,summary_concept,sentence_1_len,sentence_2_len,combined_len,bin
GM,0,0.153846153704142,0.333,0.265,0.538,0.588,0.446,1.059,0.571,0.444,0.952,212,189,401,400-500
GM,0,0.5384615384260356,0.232,0.203,0.522,0.136,0.13,0.273,0.541,0.396,0.973,212,193,405,400-500
GM,0,0.4615384615739645,0.3,0.211,0.567,0.364,0.261,0.727,0.27,0.234,0.486,212,100,312,300-400
GM,0,0.2307692307869822,0.308,0.256,0.59,0.267,0.239,0.533,0.636,0.485,1.091,212,155,367,300-400
GM,0,0.153846153704142,0.281,0.187,0.456,0.205,0.24,0.256,0.649,0.504,1.081,212,70,282,250-300
GM,0,0.076923076852071,0.294,0.225,0.588,0.176,0.183,0.176,0.488,0.39,0.976,212,122,334,300-400
GM,0,0.153846153704142,0.205,0.179,0.385,0.256,0.278,0.256,0.242,0.152,0.394,128,183,311,300-400
GM,0,0.3076923076390533,0.346,0.269,0.577,0.17,0.241,0.128,0.25,0.222,0.5,128,86,214,200-250
GM,0,0.076923076852071,0.264,0.214,0.415,0.17,0.209,0.17,0.267,0.207,0.444,128,129,257,250-300
GM,0,0.2307692307869822,0.247,0.198,0.395,0.098,0.181,0.098,0.305,0.215,0.576,128,212,340,300-400
GM,1,0.7692307692130178,0.286,0.177,0.612,0.0,0.024,0.0,0.348,0.261,0.696,80,104,184,100-200
GM,0,0.153846153704142,0.16,0.147,0.4,0.074,0.105,0.074,0.174,0.116,0.391,80,94,174,100-200
GM,0,0.076923076852071,0.195,0.146,0.585,0.062,0.083,0.0,0.192,0.167,0.269,80,76,156,100-200
GM,0,0.076923076852071,0.286,0.231,0.612,0.0,0.019,0.0,0.235,0.157,0.471,80,102,182,100-200
GM,0,0.076923076852071,0.311,0.193,0.667,0.125,0.158,0.125,0.211,0.158,0.263,80,128,208,200-250
GM,0,0.3846153844911243,0.25,0.167,0.536,0.409,0.298,0.864,0.25,0.183,0.55,176,70,246,200-250
GM,0,0.3076923076390533,0.172,0.115,0.31,0.118,0.133,0.235,0.435,0.319,0.783,176,93,269,250-300
GM,0,0.5384615384260356,0.366,0.254,0.761,0.667,0.444,1.333,0.441,0.328,0.847,176,131,307,300-400
GM,0,0.153846153704142,0.206,0.186,0.529,0.143,0.194,0.143,0.393,0.273,0.721,141,124,265,250-300
GM,0,0.153846153704142,0.265,0.216,0.5,0.192,0.274,0.154,0.187,0.146,0.312,174,116,290,250-300
GM,0,0.153846153704142,0.27,0.225,0.432,0.333,0.291,0.556,0.24,0.187,0.44,174,144,318,300-400
GM,0,0.153846153704142,0.246,0.174,0.338,0.222,0.235,0.296,0.233,0.248,0.372,174,115,289,250-300
GM,0,0.5384615384260356,0.278,0.204,0.611,0.264,0.239,0.415,0.36,0.253,0.84,174,124,298,250-300
GM,0,0.4615384615739645,0.328,0.273,0.721,0.226,0.194,0.419,0.389,0.278,0.722,174,109,283,250-300
GM,0,0.2307692307869822,0.347,0.213,0.72,0.24,0.306,0.24,0.367,0.231,0.776,174,167,341,300-400
GM,0,0.076923076852071,0.253,0.19,0.538,0.257,0.216,0.371,0.222,0.193,0.4,174,216,390,300-400
GM,0,0.153846153704142,0.29,0.204,0.613,0.345,0.247,0.759,0.13,0.13,0.304,174,105,279,250-300
GM,0,0.153846153704142,0.208,0.165,0.416,0.231,0.26,0.231,0.16,0.133,0.44,181,155,336,300-400
GM,0,0.5384615384260356,0.293,0.276,0.667,0.226,0.249,0.226,0.453,0.327,0.83,181,128,309,300-400
GM,0,0.153846153704142,0.359,0.248,0.641,0.162,0.208,0.162,0.345,0.218,0.621,181,136,317,300-400
GM,0,0.076923076852071,0.368,0.263,0.684,0.151,0.169,0.226,0.256,0.205,0.718,57,97,154,100-200
GM,0,0.2307692307869822,0.41,0.308,0.769,0.122,0.119,0.286,0.286,0.21,0.629,57,82,139,100-200
GM,0,0.3076923076390533,0.488,0.325,0.976,0.275,0.247,0.431,0.313,0.208,0.875,57,89,146,100-200
GM,1,0.6153846152781066,0.232,0.174,0.522,0.113,0.14,0.189,0.233,0.124,0.419,57,213,270,250-300
GM,0,0.4615384615739645,0.195,0.195,0.293,0.344,0.254,0.656,0.195,0.195,0.293,57,79,136,100-200
GM,1,0.8461538460650888,0.267,0.178,0.667,0.246,0.229,0.491,0.27,0.198,0.757,57,78,135,100-200
GM,0,0.153846153704142,0.36,0.28,0.68,0.353,0.245,0.745,0.35,0.283,0.65,57,128,185,100-200
GM,0,0.153846153704142,0.381,0.238,0.714,0.136,0.169,0.271,0.333,0.238,0.762,57,123,180,100-200
GM,0,0.3846153844911243,0.3,0.283,0.6,0.299,0.288,0.478,0.278,0.148,0.5,57,110,167,100-200
GM,0,0.4615384615739645,0.169,0.113,0.305,0.259,0.236,0.37,0.24,0.147,0.52,57,199,256,250-300
GM,0,0.5384615384260356,0.24,0.213,0.48,0.186,0.157,0.372,0.269,0.231,0.538,104,223,327,300-400
GM,0,0.076923076852071,0.25,0.208,0.525,0.136,0.123,0.182,0.444,0.346,0.852,123,187,310,300-400
GM,0,0.3076923076390533,0.329,0.256,0.712,0.171,0.206,0.229,0.615,0.462,1.077,123,129,252,250-300
GM,0,0.076923076852071,0.231,0.188,0.308,0.143,0.156,0.143,0.295,0.208,0.557,123,174,297,250-300
GM,0,0.076923076852071,0.367,0.256,0.733,0.087,0.114,0.217,0.419,0.333,0.742,123,73,196,100-200
GM,0,0.4615384615739645,0.421,0.298,0.763,0.087,0.119,0.087,0.706,0.523,1.255,123,141,264,250-300
GM,0,0.153846153704142,0.32,0.276,0.64,0.154,0.177,0.154,0.349,0.243,0.667,123,143,266,250-300
GM,0,0.076923076852071,0.196,0.137,0.446,0.062,0.148,0.062,0.19,0.159,0.381,123,65,188,100-200
GM,0,0.153846153704142,0.31,0.23,0.586,0.286,0.29,0.163,0.35,0.25,0.65,141,78,219,200-250
GM,0,0.076923076852071,0.23,0.175,0.426,0.176,0.217,0.294,0.308,0.231,0.538,141,67,208,200-250
GM,0,0.3076923076390533,0.301,0.272,0.645,0.095,0.158,0.127,0.13,0.13,0.13,162,166,328,300-400
GM,0,0.4615384615739645,0.353,0.259,0.659,0.189,0.21,0.226,0.231,0.205,0.423,162,157,319,300-400
GM,0,0.5384615384260356,0.233,0.225,0.349,0.13,0.186,0.261,0.189,0.226,0.189,162,189,351,300-400
GM,1,0.6153846152781066,0.327,0.231,0.633,0.118,0.221,0.157,0.357,0.238,0.714,162,203,365,300-400
GM,0,0.3846153844911243,0.352,0.249,0.736,0.111,0.156,0.111,0.118,0.118,0.275,211,191,402,400-500
GM,0,0.5384615384260356,0.214,0.167,0.393,0.514,0.367,0.971,0.194,0.151,0.323,68,251,319,300-400
GM,1,0.6923076923609468,0.255,0.199,0.426,0.415,0.336,0.755,0.158,0.123,0.263,145,91,236,200-250
GM,0,0.153846153704142,0.444,0.37,0.704,0.067,0.098,0.2,0.293,0.26,0.341,145,130,275,250-300
GM,0,0.076923076852071,0.286,0.222,0.476,0.167,0.188,0.167,0.444,0.326,0.756,145,158,303,300-400
GM,0,0.076923076852071,0.314,0.275,0.549,0.271,0.226,0.475,0.409,0.288,0.773,145,93,238,200-250
GM,0,0.076923076852071,0.267,0.207,0.578,0.151,0.19,0.151,0.578,0.415,1.111,145,78,223,200-250
GM,0,0.2307692307869822,0.264,0.264,0.566,0.111,0.076,0.056,0.408,0.299,0.816,145,124,269,250-300
GM,0,0.076923076852071,0.333,0.222,0.556,0.157,0.195,0.118,0.444,0.326,0.8,145,132,277,250-300
GM,0,0.076923076852071,0.356,0.247,0.849,0.218,0.194,0.509,0.638,0.496,1.064,145,202,347,300-400
GM,0,0.076923076852071,0.321,0.19,0.571,0.143,0.172,0.214,0.52,0.347,1.0,145,141,286,250-300
GM,0,0.153846153704142,0.278,0.204,0.472,0.078,0.081,0.118,0.286,0.222,0.571,145,175,320,300-400
GM,0,0.153846153704142,0.357,0.238,0.714,0.19,0.127,0.381,0.667,0.519,1.111,191,100,291,250-300
GM,0,0.076923076852071,0.203,0.145,0.435,0.067,0.072,0.067,0.375,0.292,0.781,210,93,303,300-400
GM,0,0.3076923076390533,0.23,0.192,0.345,0.255,0.254,0.327,0.216,0.162,0.378,210,174,384,300-400
GM,1,0.7692307692130178,0.462,0.308,0.923,0.19,0.247,0.19,0.49,0.327,0.98,141,79,220,200-250
GM,0,0.153846153704142,0.286,0.21,0.543,0.083,0.122,0.042,0.276,0.172,0.621,141,181,322,300-400
GM,0,0.2307692307869822,0.413,0.328,0.698,0.179,0.187,0.214,0.369,0.287,0.738,141,102,243,200-250
GM,0,0.3076923076390533,0.254,0.216,0.507,0.167,0.235,0.2,0.24,0.16,0.48,141,179,320,300-400
GM,0,0.4615384615739645,0.269,0.218,0.423,0.246,0.283,0.351,0.216,0.234,0.432,141,78,219,200-250
GM,0,0.3076923076390533,0.269,0.169,0.567,0.208,0.188,0.292,0.262,0.197,0.492,141,157,298,250-300
GM,0,0.4615384615739645,0.319,0.174,0.667,0.364,0.248,0.848,0.456,0.339,0.877,208,107,315,300-400
GM,0,0.153846153704142,0.278,0.16,0.532,0.242,0.226,0.364,0.321,0.226,0.679,192,217,409,400-500
GM,1,0.7692307692130178,0.296,0.148,0.741,0.439,0.346,0.829,0.448,0.333,0.862,134,95,229,200-250
GM,0,0.2307692307869822,0.286,0.233,0.603,0.23,0.228,0.459,0.327,0.255,0.545,88,173,261,250-300
GM,0,0.5384615384260356,0.333,0.203,0.725,0.138,0.115,0.276,0.447,0.316,0.947,222,200,422,400-500
GM,0,0.3076923076390533,0.352,0.205,0.659,0.769,0.573,1.385,0.303,0.202,0.606,222,116,338,300-400
GM,1,0.8461538460650888,0.351,0.263,0.684,0.093,0.126,0.233,0.42,0.288,0.815,222,203,425,400-500
GM,0,0.153846153704142,0.291,0.218,0.545,0.071,0.1,0.071,0.243,0.18,0.541,222,191,413,400-500
GM,0,0.153846153704142,0.337,0.195,0.539,0.103,0.091,0.205,0.14,0.094,0.351,222,105,327,300-400
GM,0,0.2307692307869822,0.273,0.167,0.591,0.1,0.123,0.1,0.246,0.175,0.526,158,197,355,300-400
GM,0,0.2307692307869822,0.225,0.188,0.423,0.222,0.187,0.37,0.375,0.292,0.625,158,120,278,250-300
GM,0,0.2307692307869822,0.263,0.219,0.553,0.19,0.127,0.381,0.386,0.316,0.667,158,182,340,300-400
GM,0,0.153846153704142,0.273,0.293,0.576,0.061,0.087,0.121,0.222,0.148,0.4,158,140,298,250-300
GM,1,0.6923076923609468,0.197,0.182,0.258,0.125,0.133,0.208,0.455,0.364,0.727,194,181,375,300-400
GM,0,0.5384615384260356,0.264,0.239,0.358,0.169,0.211,0.102,0.333,0.238,0.619,194,82,276,250-300
GM,0,0.2307692307869822,0.278,0.204,0.611,0.087,0.136,0.087,0.508,0.35,0.983,118,195,313,300-400
GM,0,0.3846153844911243,0.4,0.289,0.733,0.462,0.308,0.923,0.471,0.34,0.902,118,164,282,250-300
GM,0,0.2307692307869822,0.382,0.245,0.794,0.111,0.134,0.111,0.291,0.218,0.582,164,121,285,250-300
GM,0,0.153846153704142,0.258,0.197,0.462,0.182,0.18,0.273,0.267,0.244,0.4,140,215,355,300-400
GM,0,0.153846153704142,0.333,0.222,0.667,0.138,0.162,0.276,0.471,0.34,0.863,102,72,174,100-200
GM,0,0.153846153704142,0.333,0.21,0.704,0.194,0.169,0.323,0.286,0.204,0.612,102,112,214,200-250
GM,0,0.076923076852071,0.4,0.281,0.8,0.167,0.19,0.167,0.339,0.249,0.678,102,64,166,100-200
GM,0,0.153846153704142,0.203,0.181,0.373,0.169,0.208,0.169,0.237,0.192,0.441,131,147,278,250-300
GM,0,0.3846153844911243,0.323,0.237,0.645,0.159,0.182,0.222,0.375,0.264,0.833,131,196,327,300-400
GM,0,0.2307692307869822,0.24,0.213,0.4,0.097,0.136,0.097,0.217,0.188,0.391,131,114,245,200-250
GM,1,1.0,0.34,0.226,0.717,0.127,0.22,0.127,0.167,0.167,0.292,131,171,302,300-400
GM,0,0.2307692307869822,0.273,0.172,0.576,0.238,0.215,0.429,0.32,0.24,0.56,175,85,260,250-300
GM,0,0.153846153704142,0.273,0.232,0.576,0.217,0.235,0.391,0.312,0.271,0.438,175,93,268,250-300
GM,0,0.076923076852071,0.265,0.185,0.554,0.145,0.15,0.218,0.227,0.197,0.273,175,207,382,300-400
GM,0,0.3076923076390533,0.321,0.226,0.607,0.171,0.152,0.171,0.391,0.275,0.739,78,153,231,200-250
GM,0,0.076923076852071,0.222,0.185,0.519,0.163,0.135,0.122,0.167,0.139,0.25,78,144,222,200-250
GM,0,0.2307692307869822,0.386,0.269,0.737,0.281,0.31,0.375,0.205,0.171,0.41,78,159,237,200-250
GM,0,0.5384615384260356,0.219,0.164,0.493,0.32,0.302,0.36,0.19,0.159,0.381,78,219,297,250-300
GM,0,0.076923076852071,0.182,0.133,0.327,0.054,0.097,0.054,0.136,0.106,0.227,78,120,198,100-200
GM,0,0.153846153704142,0.37,0.247,0.741,0.182,0.168,0.255,0.178,0.148,0.267,78,112,190,100-200
GM,0,0.076923076852071,0.286,0.19,0.571,0.182,0.296,0.318,0.036,0.036,0.109,78,123,201,200-250
GM,0,0.153846153704142,0.34,0.264,0.566,0.258,0.229,0.387,0.25,0.183,0.45,78,124,202,200-250
GM,0,0.076923076852071,0.311,0.207,0.667,0.122,0.176,0.163,0.318,0.303,0.682,78,108,186,100-200
GM,0,0.076923076852071,0.275,0.196,0.549,0.222,0.211,0.259,0.318,0.227,0.591,78,94,172,100-200
GM,0,0.3846153844911243,0.214,0.214,0.452,0.174,0.212,0.304,0.286,0.254,0.476,117,93,210,200-250
GM,0,0.076923076852071,0.255,0.17,0.638,0.204,0.205,0.367,0.308,0.192,0.692,145,79,224,200-250
GM,0,0.3846153844911243,0.316,0.275,0.614,0.182,0.202,0.182,0.545,0.394,1.091,193,122,315,300-400
GM,0,0.153846153704142,0.293,0.187,0.683,0.286,0.2,0.571,0.308,0.205,0.615,202,132,334,300-400
GM,1,0.6153846152781066,0.318,0.205,0.614,0.391,0.304,0.826,0.51,0.379,0.941,202,184,386,300-400
GM,0,0.076923076852071,0.302,0.225,0.535,0.256,0.2,0.564,0.423,0.295,0.808,202,141,343,300-400
GM,0,0.2307692307869822,0.203,0.135,0.405,0.14,0.161,0.14,0.256,0.154,0.667,202,140,342,300-400
GM,0,0.3076923076390533,0.292,0.215,0.688,0.1,0.134,0.2,0.49,0.34,0.857,202,167,369,300-400
GM,0,0.3846153844911243,0.308,0.231,0.59,0.157,0.114,0.314,0.48,0.347,0.96,176,182,358,300-400
GM,0,0.3846153844911243,0.256,0.197,0.41,0.218,0.198,0.364,0.281,0.211,0.491,176,141,317,300-400
GM,0,0.3076923076390533,0.29,0.222,0.58,0.111,0.1,0.185,0.533,0.385,1.067,176,164,340,300-400
GM,0,0.3076923076390533,0.229,0.219,0.457,0.15,0.175,0.3,0.286,0.202,0.607,158,141,299,250-300
GM,0,0.3076923076390533,0.261,0.167,0.5,0.222,0.214,0.311,0.261,0.232,0.435,208,120,328,300-400
GM,0,0.153846153704142,0.178,0.133,0.333,0.154,0.163,0.231,0.31,0.195,0.517,179,143,322,300-400
GM,0,0.076923076852071,0.278,0.159,0.567,0.045,0.078,0.045,0.273,0.197,0.364,179,188,367,300-400
GM,1,0.6153846152781066,0.263,0.193,0.579,0.14,0.141,0.211,0.4,0.256,0.831,169,171,340,300-400
GM,0,0.3076923076390533,0.353,0.225,0.706,0.267,0.181,0.444,0.386,0.222,0.807,169,167,336,300-400
GM,0,0.4615384615739645,0.19,0.127,0.476,0.187,0.164,0.312,0.244,0.146,0.537,169,71,240,200-250
GM,0,0.2307692307869822,0.235,0.167,0.471,0.093,0.135,0.047,0.308,0.231,0.538,169,141,310,300-400
GM,0,0.153846153704142,0.29,0.215,0.452,0.143,0.154,0.333,0.3,0.256,0.633,169,182,351,300-400
GM,0,0.3076923076390533,0.203,0.16,0.506,0.182,0.155,0.242,0.151,0.126,0.528,146,147,293,250-300
GM,0,0.153846153704142,0.286,0.234,0.649,0.095,0.099,0.19,0.257,0.219,0.557,146,113,259,250-300
GM,0,0.076923076852071,0.271,0.226,0.508,0.109,0.153,0.109,0.19,0.159,0.286,136,129,265,250-300
GM,0,0.076923076852071,0.267,0.237,0.622,0.185,0.187,0.222,0.188,0.208,0.375,136,85,221,200-250
GM,0,0.4615384615739645,0.386,0.269,0.807,0.19,0.207,0.333,0.393,0.284,0.787,121,104,225,200-250
GM,0,0.5384615384260356,0.318,0.22,0.75,0.118,0.099,0.235,0.442,0.303,0.935,121,222,343,300-400
GM,0,0.4615384615739645,0.314,0.229,0.829,0.121,0.096,0.242,0.394,0.293,0.697,121,200,321,300-400
GM,0,0.3846153844911243,0.342,0.202,0.763,0.089,0.206,0.133,0.483,0.322,1.034,121,199,320,300-400
GM,0,0.3076923076390533,0.348,0.251,0.783,0.129,0.13,0.258,0.478,0.358,0.985,121,140,261,250-300
GM,0,0.5384615384260356,0.4,0.289,0.867,0.2,0.166,0.2,0.367,0.231,0.857,121,158,279,250-300
GM,0,0.2307692307869822,0.273,0.167,0.5,0.053,0.101,0.053,0.17,0.17,0.255,121,88,209,200-250
GM,0,0.153846153704142,0.4,0.252,0.844,0.298,0.297,0.383,0.264,0.164,0.717,121,72,193,100-200
GM,1,0.6923076923609468,0.419,0.237,0.871,0.596,0.423,1.191,0.295,0.208,0.557,121,124,245,200-250
GM,0,0.153846153704142,0.361,0.251,0.689,0.222,0.238,0.267,0.34,0.264,0.566,155,120,275,250-300
GM,0,0.153846153704142,0.19,0.159,0.286,0.1,0.105,0.1,0.234,0.191,0.362,200,221,421,400-500
GM,0,0.153846153704142,0.219,0.164,0.438,0.25,0.251,0.333,0.163,0.122,0.204,220,129,349,300-400
GM,1,0.6923076923609468,0.306,0.251,0.659,0.2,0.23,0.2,0.333,0.211,0.667,220,152,372,300-400
GM,0,0.3076923076390533,0.188,0.146,0.5,0.196,0.195,0.275,0.267,0.178,0.533,70,100,170,100-200
GM,0,0.2307692307869822,0.255,0.218,0.545,0.27,0.248,0.378,0.452,0.344,0.839,70,221,291,250-300
GM,0,0.076923076852071,0.239,0.199,0.388,0.05,0.131,0.05,0.35,0.283,0.55,116,130,246,200-250
GM,0,0.3076923076390533,0.236,0.161,0.483,0.167,0.198,0.2,0.103,0.171,0.359,116,187,303,300-400
GM,0,0.153846153704142,0.214,0.19,0.464,0.151,0.199,0.264,0.125,0.083,0.25,116,109,225,200-250
GM,0,0.076923076852071,0.231,0.171,0.41,0.197,0.233,0.262,0.343,0.267,0.571,116,190,306,300-400
GM,0,0.4615384615739645,0.278,0.228,0.481,0.216,0.155,0.432,0.441,0.35,0.712,180,217,397,300-400
GM,0,0.2307692307869822,0.259,0.16,0.556,0.227,0.223,0.409,0.217,0.203,0.435,121,78,199,100-200
GM,0,0.153846153704142,0.187,0.178,0.453,0.237,0.15,0.305,0.216,0.18,0.432,226,109,335,300-400
GM,0,0.3846153844911243,0.327,0.204,0.673,0.182,0.152,0.273,0.653,0.463,1.224,226,199,425,400-500
GM,0,0.3076923076390533,0.264,0.183,0.527,0.118,0.142,0.235,0.5,0.361,0.917,226,140,366,300-400
GM,0,0.5384615384260356,0.317,0.228,0.659,0.154,0.174,0.154,0.49,0.354,0.98,226,158,384,300-400
GM,0,0.153846153704142,0.208,0.19,0.442,0.286,0.223,0.5,0.1,0.1,0.2,226,116,342,300-400
GM,0,0.153846153704142,0.283,0.182,0.623,0.115,0.183,0.192,0.238,0.127,0.619,91,155,246,200-250
GM,0,0.5384615384260356,0.241,0.167,0.426,0.214,0.227,0.357,0.237,0.175,0.5,91,158,249,200-250
GM,0,0.2307692307869822,0.182,0.121,0.255,0.105,0.137,0.14,0.174,0.174,0.174,91,156,247,200-250
GM,0,0.153846153704142,0.353,0.314,0.588,0.118,0.228,0.118,0.333,0.244,0.6,91,100,191,100-200
GM,0,0.153846153704142,0.386,0.235,0.886,0.222,0.211,0.37,0.275,0.158,0.725,91,108,199,100-200
GM,0,0.3846153844911243,0.234,0.234,0.532,0.098,0.124,0.049,0.171,0.133,0.229,91,122,213,200-250
GM,0,0.153846153704142,0.159,0.159,0.413,0.151,0.191,0.226,0.333,0.27,0.524,91,175,266,250-300
GM,1,0.8461538460650888,0.325,0.253,0.542,1.0,0.689,1.933,0.533,0.356,1.067,211,156,367,300-400
GM,0,0.153846153704142,0.297,0.234,0.378,0.273,0.212,0.455,0.4,0.327,0.618,153,182,335,300-400
GM,0,0.076923076852071,0.286,0.19,0.571,0.103,0.178,0.205,0.226,0.176,0.377,153,114,267,250-300
GM,0,0.3846153844911243,0.346,0.255,0.568,0.364,0.264,0.848,0.357,0.262,0.679,153,200,353,300-400
GM,0,0.4615384615739645,0.329,0.247,0.548,0.158,0.178,0.158,0.5,0.367,1.0,153,176,329,300-400
GM,0,0.2307692307869822,0.394,0.3,0.732,0.138,0.133,0.276,0.291,0.206,0.618,153,140,293,250-300
GM,0,0.076923076852071,0.312,0.216,0.519,0.118,0.149,0.196,0.379,0.287,0.655,153,154,307,300-400
GM,0,0.2307692307869822,0.267,0.222,0.533,0.222,0.207,0.178,0.27,0.198,0.486,75,181,256,250-300
GM,0,0.3846153844911243,0.298,0.284,0.681,0.219,0.227,0.281,0.204,0.163,0.449,197,179,376,300-400
GM,0,0.153846153704142,0.355,0.224,0.766,0.174,0.173,0.13,0.393,0.298,0.821,197,205,402,400-500
GM,0,0.3076923076390533,0.306,0.224,0.592,0.077,0.187,0.115,0.286,0.254,0.571,197,166,363,300-400
GM,0,0.153846153704142,0.222,0.2,0.422,0.108,0.126,0.108,0.28,0.2,0.52,197,182,379,300-400
GM,0,0.076923076852071,0.253,0.16,0.456,0.111,0.186,0.148,0.269,0.218,0.462,197,114,311,300-400
GM,0,0.4615384615739645,0.292,0.25,0.708,0.588,0.452,1.059,0.31,0.218,0.655,80,110,190,100-200
GM,0,0.3846153844911243,0.281,0.199,0.561,0.077,0.104,0.077,0.48,0.32,0.96,80,174,254,250-300
GM,0,0.153846153704142,0.192,0.179,0.462,0.103,0.134,0.051,0.392,0.288,0.784,80,144,224,200-250
GM,0,0.153846153704142,0.306,0.231,0.667,0.453,0.396,0.83,0.328,0.24,0.59,144,167,311,300-400
GM,0,0.076923076852071,0.3,0.167,0.567,0.118,0.198,0.118,0.286,0.202,0.536,144,108,252,250-300
GM,0,0.3076923076390533,0.325,0.208,0.675,0.054,0.107,0.054,0.369,0.287,0.646,144,191,335,300-400
GM,0,0.076923076852071,0.25,0.194,0.417,0.115,0.148,0.115,0.227,0.212,0.409,162,79,241,200-250
GM,0,0.4615384615739645,0.407,0.284,0.778,0.75,0.5,1.5,0.548,0.355,1.194,162,100,262,250-300
GM,0,0.2307692307869822,0.319,0.261,0.783,0.541,0.419,0.973,0.375,0.26,0.688,162,184,346,300-400
GM,0,0.153846153704142,0.208,0.181,0.375,0.08,0.119,0.08,0.294,0.255,0.529,162,98,260,250-300
GM,0,0.3846153844911243,0.278,0.194,0.481,0.093,0.104,0.093,0.353,0.248,0.667,143,161,304,300-400
GM,0,0.3076923076390533,0.282,0.225,0.507,0.182,0.164,0.364,0.267,0.178,0.6,143,143,286,250-300
GM,0,0.153846153704142,0.259,0.185,0.519,0.456,0.398,0.842,0.492,0.415,0.852,130,106,236,200-250
GM,1,0.7692307692130178,0.296,0.198,0.716,0.28,0.241,0.44,0.222,0.212,0.381,150,152,302,300-400
GM,1,0.6923076923609468,0.279,0.217,0.488,0.133,0.154,0.133,0.429,0.262,0.929,138,196,334,300-400
GM,1,0.7692307692130178,0.5,0.315,1.056,0.524,0.344,1.095,0.364,0.273,0.727,100,70,170,100-200
GM,0,0.2307692307869822,0.485,0.364,0.848,0.108,0.183,0.108,0.267,0.178,0.533,58,65,123,100-200
GM,0,0.153846153704142,0.387,0.258,0.774,0.217,0.256,0.304,0.27,0.198,0.486,58,88,146,100-200
GM,0,0.153846153704142,0.342,0.272,0.5,0.206,0.23,0.206,0.213,0.255,0.298,147,176,323,300-400
GM,0,0.153846153704142,0.261,0.164,0.377,0.351,0.272,0.632,0.267,0.237,0.4,147,161,308,300-400
GM,0,0.076923076852071,0.237,0.215,0.305,0.273,0.266,0.455,0.333,0.285,0.604,147,72,219,200-250
GM,0,0.5384615384260356,0.25,0.222,0.528,0.105,0.144,0.105,0.296,0.222,0.593,190,84,274,250-300
GM,0,0.3846153844911243,0.273,0.212,0.591,0.615,0.436,1.231,0.24,0.187,0.64,89,67,156,100-200
GM,0,0.3076923076390533,0.349,0.222,0.73,0.192,0.226,0.231,0.25,0.181,0.583,154,98,252,250-300
GM,0,0.4615384615739645,0.278,0.222,0.5,0.211,0.225,0.281,0.387,0.269,0.71,154,87,241,200-250
GM,0,0.3076923076390533,0.213,0.213,0.4,0.133,0.163,0.133,0.196,0.183,0.392,154,201,355,300-400
GM,0,0.076923076852071,0.241,0.218,0.483,0.192,0.22,0.346,0.154,0.103,0.308,154,88,242,200-250
GM,1,0.6153846152781066,0.339,0.215,0.644,0.156,0.229,0.281,0.431,0.277,0.923,154,73,227,200-250
GM,0,0.2307692307869822,0.341,0.228,0.683,0.207,0.281,0.276,0.273,0.232,0.576,154,163,317,300-400
GM,0,0.3076923076390533,0.295,0.197,0.59,0.276,0.288,0.414,0.295,0.208,0.557,154,82,236,200-250
GM,0,0.153846153704142,0.314,0.229,0.514,0.204,0.226,0.245,0.452,0.323,0.839,154,136,290,250-300
GM,0,0.3076923076390533,0.25,0.233,0.5,0.074,0.157,0.111,0.327,0.242,0.691,154,151,305,300-400
GM,0,0.4615384615739645,0.471,0.34,0.941,0.083,0.121,0.167,0.51,0.379,0.98,96,120,216,200-250
GM,0,0.076923076852071,0.25,0.185,0.472,0.133,0.162,0.133,0.208,0.181,0.292,100,251,351,300-400
GM,1,0.6923076923609468,0.314,0.209,0.627,1.0,0.692,1.923,0.52,0.413,0.88,100,145,245,200-250
GM,0,0.2307692307869822,0.279,0.217,0.512,0.19,0.148,0.286,0.279,0.217,0.512,100,110,210,200-250
GM,0,0.4615384615739645,0.325,0.25,0.625,0.174,0.211,0.261,0.4,0.281,0.8,132,193,325,300-400
GM,0,0.2307692307869822,0.369,0.297,0.677,0.054,0.127,0.054,0.233,0.171,0.512,132,150,282,250-300
GM,0,0.5384615384260356,0.405,0.27,0.73,0.185,0.226,0.259,0.113,0.088,0.226,132,167,299,250-300
GM,1,0.7692307692130178,0.393,0.284,0.852,0.304,0.266,0.478,0.222,0.21,0.37,132,157,289,250-300
GM,1,0.6153846152781066,0.261,0.188,0.609,0.906,0.629,1.736,0.356,0.193,0.889,132,78,210,200-250
GM,0,0.153846153704142,0.226,0.189,0.453,0.157,0.14,0.353,0.375,0.292,0.708,132,129,261,250-300
GM,0,0.3076923076390533,0.323,0.237,0.677,0.103,0.156,0.205,0.226,0.176,0.377,132,182,314,300-400
GM,0,0.4615384615739645,0.188,0.167,0.375,0.138,0.187,0.138,0.204,0.15,0.449,132,172,304,300-400
GM,1,0.6153846152781066,0.441,0.324,0.853,0.327,0.316,0.364,0.436,0.303,1.091,159,155,314,300-400
GM,0,0.3076923076390533,0.245,0.17,0.66,0.281,0.221,0.491,0.317,0.171,0.854,159,91,250,200-250
GM,0,0.4615384615739645,0.414,0.314,0.843,0.542,0.45,0.881,0.364,0.227,0.636,159,124,283,250-300
GM,0,0.2307692307869822,0.361,0.273,0.623,0.667,0.491,1.228,0.259,0.235,0.481,159,120,279,250-300
GM,0,0.153846153704142,0.203,0.147,0.271,0.281,0.225,0.561,0.318,0.227,0.591,159,120,279,250-300
